Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","1079","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","1096","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","1114","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","1133","","Official data"
"FBS","Food Balance Sheets","217","Togo","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","4865","","Official data"
"FBS","Food Balance Sheets","217","Togo","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","4992","","Official data"
"FBS","Food Balance Sheets","217","Togo","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","5124","","Official data"
"FBS","Food Balance Sheets","217","Togo","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","5259","","Official data"
"FBS","Food Balance Sheets","217","Togo","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","5398","","Official data"
"FBS","Food Balance Sheets","217","Togo","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","5540","","Official data"
"FBS","Food Balance Sheets","217","Togo","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","5686","","Official data"
"FBS","Food Balance Sheets","217","Togo","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","5835","","Official data"
"FBS","Food Balance Sheets","217","Togo","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","5987","","Official data"
"FBS","Food Balance Sheets","217","Togo","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","6144","","Official data"
"FBS","Food Balance Sheets","217","Togo","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","6306","","Official data"
"FBS","Food Balance Sheets","217","Togo","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","6472","","Official data"
"FBS","Food Balance Sheets","217","Togo","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","6643","","Official data"
"FBS","Food Balance Sheets","217","Togo","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","6817","","Official data"
"FBS","Food Balance Sheets","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","1268","","Official data"
"FBS","Food Balance Sheets","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","1272","","Official data"
"FBS","Food Balance Sheets","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","1278","","Official data"
"FBS","Food Balance Sheets","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","1284","","Official data"
"FBS","Food Balance Sheets","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","1290","","Official data"
"FBS","Food Balance Sheets","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","1297","","Official data"
"FBS","Food Balance Sheets","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","1303","","Official data"
"FBS","Food Balance Sheets","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","1310","","Official data"
"FBS","Food Balance Sheets","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","1316","","Official data"
"FBS","Food Balance Sheets","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","1323","","Official data"
"FBS","Food Balance Sheets","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","1328","","Official data"
"FBS","Food Balance Sheets","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","1333","","Official data"
"FBS","Food Balance Sheets","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","1337","","Official data"
"FBS","Food Balance Sheets","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","1341","","Official data"
"FBS","Food Balance Sheets","222","Tunisia","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","9553","","Official data"
"FBS","Food Balance Sheets","222","Tunisia","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","9652","","Official data"
"FBS","Food Balance Sheets","222","Tunisia","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","9750","","Official data"
"FBS","Food Balance Sheets","222","Tunisia","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","9847","","Official data"
"FBS","Food Balance Sheets","222","Tunisia","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","9947","","Official data"
"FBS","Food Balance Sheets","222","Tunisia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","10051","","Official data"
"FBS","Food Balance Sheets","222","Tunisia","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","10160","","Official data"
"FBS","Food Balance Sheets","222","Tunisia","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","10274","","Official data"
"FBS","Food Balance Sheets","222","Tunisia","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","10391","","Official data"
"FBS","Food Balance Sheets","222","Tunisia","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","10511","","Official data"
"FBS","Food Balance Sheets","222","Tunisia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","10632","","Official data"
"FBS","Food Balance Sheets","222","Tunisia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","10753","","Official data"
"FBS","Food Balance Sheets","222","Tunisia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","10875","","Official data"
"FBS","Food Balance Sheets","222","Tunisia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","10997","","Official data"
"FBS","Food Balance Sheets","223","Turkey","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","63174","","Official data"
"FBS","Food Balance Sheets","223","Turkey","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","64100","","Official data"
"FBS","Food Balance Sheets","223","Turkey","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","65022","","Official data"
"FBS","Food Balance Sheets","223","Turkey","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","65938","","Official data"
"FBS","Food Balance Sheets","223","Turkey","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","66846","","Official data"
"FBS","Food Balance Sheets","223","Turkey","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","67743","","Official data"
"FBS","Food Balance Sheets","223","Turkey","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","68626","","Official data"
"FBS","Food Balance Sheets","223","Turkey","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","69497","","Official data"
"FBS","Food Balance Sheets","223","Turkey","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","70364","","Official data"
"FBS","Food Balance Sheets","223","Turkey","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","71241","","Official data"
"FBS","Food Balance Sheets","223","Turkey","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","72138","","Official data"
"FBS","Food Balance Sheets","223","Turkey","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","73059","","Official data"
"FBS","Food Balance Sheets","223","Turkey","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","73997","","Official data"
"FBS","Food Balance Sheets","223","Turkey","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","74933","","Official data"
"FBS","Food Balance Sheets","213","Turkmenistan","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","4501","","Official data"
"FBS","Food Balance Sheets","213","Turkmenistan","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","4552","","Official data"
